FORWARD_TEXT_FORMAT_1.0
STDEP =   284.0000
ENDEP =  2717.0000
RLEV  =     0.1250
CURVENAME =  RXO, CALI, RT, RI, AC, GR, DEN, CNL, SP
END
#DEPTH           RXO       CALI         RT         RI         AC         GR        DEN        CNL         SP
1605.7500       2.508     12.591     66.877    -22.009      6.546     23.245     28.171     70.371    -13.087
1605.8750       2.508     12.592     66.686    -22.036      6.916     23.401     28.394     70.546    -12.977
1606.0000       2.501     12.596     66.746    -22.052      6.836     23.081     27.954     71.108    -12.853
1606.1250       2.479     12.609     66.914    -22.052      6.219     22.013     26.513     71.983    -12.701
1606.2500       2.461     12.627     67.194    -22.027      5.267     20.448     24.441     72.174    -12.410
1606.3750       2.450     12.641     67.547    -21.969      4.427     19.039     22.623     73.356    -12.027
1606.5000       2.456     12.640     67.705    -21.886      3.898     18.243     21.649     73.179    -11.663
1606.6250       2.474     12.622     67.271    -21.781      3.711     18.241     21.744     72.422    -11.211
1606.7500       2.494     12.617     67.133    -21.758      3.696     18.296     21.837     71.349    -10.677
1606.8750       2.505     12.553     65.184    -21.477      4.282     20.648     25.173     70.316    -10.262
1607.0000       2.498     12.517     65.432    -21.217      4.654     22.551     27.832     69.516     -9.912
1607.1250       2.481     12.485     66.908    -20.827      4.472     24.335     30.340     68.947     -9.454
1607.2500       2.464     12.461     68.711    -20.306      3.570     25.690     32.286     68.512     -9.079
1607.3750       2.453     12.447     69.587    -19.776      2.699     26.578     33.622     68.086     -8.924
1607.5000       2.451     12.448     69.271    -19.446      2.231     27.375     34.840     67.583     -8.784
1607.6250       2.452     12.464     68.307    -19.437      2.129     28.327     36.245     66.973     -8.628
1607.7500       2.450     12.488     67.514    -19.732      2.325     29.517     37.932     66.282     -8.665
1607.8750       2.441     12.505     67.085    -20.167      2.532     30.862     39.751     65.636     -8.734
1608.0000       2.427     12.510     66.404    -20.513      2.277     32.003     41.170     65.224     -8.766
1608.1250       2.414     12.514     65.311    -20.684      1.744     32.463     41.480     65.178     -8.958
1608.2500       2.406     12.533     64.208    -20.709      1.374     31.856     40.158     65.529     -9.224
1608.3750       2.400     12.578     63.615    -20.669      1.316     30.055     37.184     66.247     -9.397
1608.5000       2.394     12.630     63.485    -20.629      1.512     27.695     33.607     67.161     -9.596
1608.6250       2.387     12.662     63.655    -20.578      2.002     25.235     30.103     68.154     -9.953
1608.7500       2.385     12.656     64.031    -20.496      2.776     23.011     27.082     69.099    -10.306
1608.8750       2.392     12.622     64.721    -20.377      3.451     21.334     24.877     69.763    -10.601
1609.0000       2.412     12.595     65.820    -20.255      3.798     20.265     23.475     69.993    -10.956
1609.1250       2.441     12.594     67.276    -20.169      4.064     19.880     22.950     69.730    -11.337
1609.2500       2.472     12.617     68.689    -20.143      4.381     20.234     23.373     69.087    -11.566
1609.3750       2.500     12.640     69.412    -20.180      4.646     21.470     24.944     68.328    -11.809
1609.5000       2.521     12.640     69.445    -20.243      4.828     23.362     27.376     67.755    -12.115
1609.6250       2.534     12.616     68.858    -20.320      4.802     25.606     30.263     67.490    -12.232
1609.7500       2.536     12.586     67.869    -20.412      4.324     27.667     32.881     67.488    -12.231
1609.8750       2.531     12.575     66.847    -20.530      3.583     28.821     34.279     67.608    -12.344
1610.0000       2.522     12.589     66.177    -20.670      3.054     29.101     34.551     67.724    -12.426
1610.1250       2.516     12.619     65.956    -20.819      2.854     28.842     34.175     67.827    -12.313
1610.2500       2.519     12.648     66.013    -20.963      2.973     28.398     33.604     67.939    -12.295
1610.3750       2.531     12.668     66.170    -21.093      3.379     27.979     33.062     68.045    -12.350
1610.5000       2.547     12.684     66.465    -21.210      3.789     27.668     32.630     68.087    -12.304
1610.6250       2.557     12.702     66.852    -21.306      3.786     27.526     32.385     68.017    -12.330
1610.7500       2.553     12.725     67.208    -21.368      3.351     27.567     32.352     67.847    -12.459
1610.8750       2.534     12.751     67.175    -21.372      2.904     27.727     32.444     67.636    -12.543
1611.0000       2.502     12.777     66.617    -21.320      2.619     27.872     32.484     67.440    -12.609
1611.1250       2.471     12.801     65.741    -21.219      2.470     27.963     32.427     67.269    -12.839
1611.2500       2.448     12.817     65.051    -21.088      2.261     28.079     32.398     67.115    -13.109
1611.3750       2.437     12.814     64.921    -20.938      1.845     28.441     32.722     66.994    -13.297
1611.5000       2.435     12.798     65.047    -20.774      1.462     29.100     33.469     66.940    -13.518
1611.6250       2.437     12.783     64.938    -20.603      1.235     29.903     34.433     66.962    -13.854
1611.7500       2.438     12.784     64.358    -20.444      1.179     30.534     35.186     67.023    -14.143
1611.8750       2.439     12.802     63.516    -20.330      1.305     30.632     35.260     67.022    -14.355
1612.0000       2.444     12.834     63.004    -20.276      1.564     30.347     34.870     66.844    -14.659
1612.1250       2.452     12.884     63.328    -20.288      1.864     30.084     34.564     66.415    -14.909
1612.2500       2.462     12.958     64.670    -20.357      1.980     30.353     34.996     65.729    -15.021
1612.3750       2.464     13.055     66.550    -20.468      1.830     31.731     36.885     64.857    -15.185
1612.5000       2.469     13.145     67.922    -20.589      1.670     34.165     40.141     63.996    -15.427
1612.6250       2.460     13.203     68.106    -20.702      1.638     37.411     44.426     63.348    -15.466
1612.7500       2.446     13.220     67.072    -20.789      1.847     40.790     48.802     63.086    -15.436
1612.8750       2.429     13.213     65.294    -20.843      2.536     42.911     51.324     63.309    -15.516
1613.0000       2.416     13.217     63.583    -20.874      3.753     43.162     51.211     63.795    -15.518
1613.1250       2.408     13.241     62.272    -20.886      4.820     41.812     48.953     64.344    -15.421
1613.2500       2.407     13.286     61.319    -20.877      4.436     39.662     45.752     64.780    -15.378
1613.3750       2.413     13.348     60.520    -20.846      3.161     37.553     42.798     64.992    -15.303
1613.5000       2.422     13.425     59.872    -20.808      2.279     35.922     40.603     65.077    -15.054
1613.6250       2.429     13.514     59.583    -20.768      1.804     34.836     39.190     65.124    -14.847
1613.7500       2.431     13.607     59.617    -20.729      1.601     34.218     38.407     65.173    -14.692
1613.8750       2.430     13.680     59.693    -20.697      1.622     34.045     38.189     65.168    -14.417
1614.0000       2.432     13.705     59.798    -20.664      1.802     34.267     38.456     65.022    -14.054
1614.1250       2.441     13.657     60.086    -20.615      2.104     34.976     39.328     64.707    -13.743
1614.2500       2.454     13.522     60.801    -20.555      2.410     36.283     40.932     64.296    -13.456
1614.3750       2.469     13.312     62.122    -20.511      2.462     38.259     43.340     63.962    -13.059
1614.5000       2.481     13.093     63.603    -20.494      2.287     40.466     46.005     63.815    -12.767
1614.6250       2.485     12.926     64.855    -20.498      2.055     42.349     48.243     63.853    -12.611
1614.7500       2.478     12.855     65.724    -20.509      1.927     43.409     49.457     63.996    -12.401
1614.8750       2.460     12.885     66.119    -20.506      2.026     43.459     49.445     64.117    -12.255
1615.0000       2.434     12.960     66.121    -20.476      2.358     43.111     48.976     64.158    -12.316
1615.1250       2.413     13.044     65.597    -20.412      2.939     42.800     48.582     64.122    -12.395
1615.2500       2.402     13.121     64.513    -20.298      3.679     42.674     48.421     64.023    -12.490
1615.3750       2.404     13.184     63.107    -20.114      4.102     42.564     48.240     63.906    -12.796
1615.5000       2.414     13.241     62.165    -19.914      3.915     42.227     47.725     63.833    -13.170
1615.6250       2.427     13.287     62.260    -19.776      3.393     41.648     46.892     63.789    -13.443
1615.7500       2.442     13.307     63.360    -19.755      2.899     41.109     46.153     63.678    -13.808
1615.8750       2.461     13.264     64.854    -19.868      2.675     41.250     46.372     63.392    -14.274
1616.0000       2.487     13.149     66.164    -20.030      2.625     42.428     47.981     62.999    -14.671
1616.1250       2.515     12.987     67.160    -20.177      2.572     44.734     51.087     62.603    -15.146
1616.2500       2.537     12.834     67.912    -20.278      2.402     47.895     55.322     62.319    -15.684
1616.3750       2.539     12.785     68.238    -20.331      2.208     51.121     59.616     62.221    -16.168
1616.5000       2.512     12.856     67.887    -20.352      2.164     53.416     62.625     62.200    -16.538
1616.6250       2.468     12.995     66.936    -20.350      2.367     54.338     63.747     62.144    -16.951
1616.7500       2.424     13.115     65.862    -20.345      2.856     54.080     63.243     62.005    -17.395
1616.8750       2.396     13.125     65.302    -20.375      3.507     53.011     61.608     61.823    -17.701
1617.0000       2.397     13.033     65.114    -20.456      3.805     51.531     59.416     61.679    -17.940
1617.1250       2.419     12.891     64.816    -20.574      3.651     49.824     56.967     61.621    -18.164
1617.2500       2.453     12.781     64.185    -20.684      3.452     48.180     54.681     61.638    -18.248
1617.3750       2.486     12.780     63.613    -20.725      3.497     47.068     53.199     61.603    -18.240
1617.5000       2.506     12.860     63.553    -20.697      3.718     46.767     52.845     61.422    -18.306
1617.6250       2.507     12.951     64.011    -20.628      3.972     47.451     53.810     61.125    -18.269
1617.7500       2.488     12.985     64.701    -20.555      4.072     49.053     55.961     60.831    -18.080
1617.8750       2.457     12.929     65.197    -20.501      3.806     51.111     58.646     60.716    -17.955
1618.0000       2.426     12.845     65.179    -20.454      3.257     52.670     60.637     60.802    -17.867
1618.1250       2.401     12.795     64.652    -20.396      2.719     52.999     61.059     61.008    -17.618
1618.2500       2.376     12.813     63.679    -20.330      2.388     51.893     59.735     61.198    -17.391
1618.3750       2.347     12.887     62.513    -20.302      2.365     49.812     57.297     61.229    -17.228
1618.5000       2.313     12.968     61.700    -20.343      2.634     47.815     55.021     61.104    -16.958
1618.6250       2.287     13.025     61.720    -20.450      3.200     46.505     53.635     60.882    -16.637
1618.7500       2.283     13.044     62.727    -20.590      3.873     46.208     53.553     60.834    -16.418
1618.8750       2.305     13.024     64.397    -20.711      4.099     47.087     55.010     60.686    -16.129
1619.0000       2.350     12.986     66.129    -20.787      3.858     48.487     57.158     60.773    -15.707
1619.1250       2.400     12.938     67.650    -20.826      3.558     49.581     58.848     61.537    -15.333
1619.2500       2.441     12.928     67.934    -20.832      3.505     49.753     59.116     62.346    -14.969
1619.3750       2.468     12.869     68.838    -20.849      3.481     49.146     58.335     63.054    -14.489
1619.5000       2.480     12.803     68.864    -20.857      3.757     46.980     55.318     63.694    -13.932
1619.6250       2.483     12.700     66.274    -20.851      4.863     41.704     48.082     64.290    -13.511
1619.7500       2.480     12.644     63.567    -20.840      5.700     37.699     42.706     64.889    -13.020
1619.8750       2.473     12.633     62.235    -20.825      5.424     34.836     38.964     65.526    -12.459
1620.0000       2.463     12.634     62.374    -20.805      4.012     32.444     35.876     66.180    -12.078
1620.1250       2.453     12.634     63.508    -20.790      2.626     30.508     33.399     66.789    -11.734
1620.2500       2.447     12.627     64.771    -20.795      1.851     28.968     31.454     67.277    -11.391
1620.3750       2.445     12.618     65.446    -20.847      1.567     27.793     30.011     67.557    -11.222
1620.5000       2.449     12.623     65.594    -20.943      1.545     26.876     28.927     67.628    -11.285
1620.6250       2.457     12.646     65.416    -21.064      1.747     26.242     28.218     67.497    -11.323
1620.7500       2.467     12.683     65.154    -21.180      2.175     25.974     27.973     67.226    -11.462
1620.8750       2.477     12.726     65.037    -21.257      2.816     26.256     28.412     66.905    -11.853
1621.0000       2.483     12.769     65.081    -21.310      3.490     27.061     29.506     66.614    -12.268
1621.1250       2.479     12.803     65.303    -21.366      3.970     28.340     31.199     66.384    -12.771
1621.2500       2.465     12.815     65.501    -21.442      3.731     29.910     33.259     66.238    -13.455
1621.3750       2.442     12.790     65.344    -21.529      2.873     31.380     35.194     66.177    -14.157
1621.5000       2.417     12.741     64.920    -21.593      2.207     32.388     36.555     66.154    -14.800
1621.6250       2.398     12.697     64.609    -21.616      1.848     32.793     37.181     66.177    -15.530
1621.7500       2.386     12.685     64.781    -21.599      1.741     32.671     37.178     66.246    -16.377
1621.8750       2.376     12.730     65.530    -21.555      1.872     32.262     36.854     66.264    -17.146
1622.0000       2.361     12.816     66.562    -21.504      2.181     31.964     36.703     66.108    -17.880
1622.1250       2.337     12.918     67.633    -21.455      2.575     32.049     37.072     65.700    -18.724
1622.2500       2.310     13.010     68.502    -21.413      2.854     32.731     38.244     65.020    -19.469
1622.3750       2.284     13.063     68.927    -21.382      2.878     34.327     40.660     64.086    -20.106
1622.5000       2.270     13.081     68.778    -21.358      2.761     36.800     44.277     63.117    -20.790
1622.6250       2.269     13.074     67.979    -21.337      2.647     40.061     48.973     62.332    -21.395
1622.7500       2.281     13.049     66.628    -21.319      2.641     43.809     54.315     61.881    -21.793
1622.8750       2.303     13.005     65.290    -21.313      2.791     47.400     59.337     61.836    -22.178
1623.0000       2.329     12.944     64.606    -21.319      3.091     50.064     62.891     62.042    -22.564
1623.1250       2.352     12.880     64.545    -21.329      3.580     51.161     64.015     62.377    -22.720
1623.2500       2.369     12.834     64.584    -21.338      4.266     50.365     62.278     62.748    -22.826
1623.3750       2.380     12.815     64.142    -21.330      4.844     47.695     57.864     63.142    -22.970
1623.5000       2.387     12.802     63.366    -21.300      4.697     44.233     52.474     63.564    -22.973
1623.6250       2.395     12.775     62.863    -21.238      3.965     40.786     47.290     63.950    -22.961
1623.7500       2.402     12.728     63.271    -21.141      3.301     37.997     43.158     64.251    -23.055
1623.8750       2.407     12.673     64.838    -21.007      3.017     36.368     40.653     64.548    -23.076
1624.0000       2.407     12.626     66.581    -20.878      3.037     35.582     39.246     64.998    -22.979
1624.1250       2.409     12.591     67.720    -20.810      3.327     35.190     38.339     65.676    -22.947
1624.2500       2.416     12.562     67.970    -20.854      3.853     34.699     37.353     66.592    -22.939
1624.3750       2.433     12.535     67.419    -21.034      4.406     33.613     35.790     67.722    -22.844
1624.5000       2.459     12.509     66.666    -21.259      4.475     31.901     33.670     68.913    -22.790
1624.6250       2.487     12.489     66.113    -21.431      4.060     29.804     31.304     70.013    -22.817
1624.7500       2.511     12.478     65.851    -21.479      3.617     27.744     29.137     70.845    -22.756
1624.8750       2.515     12.475     65.795    -21.380      3.561     26.242     27.702     71.090    -22.663
1625.0000       2.522     12.474     65.800    -21.204      4.049     25.573     27.247     70.624    -22.704
1625.1250       2.509     12.469     65.819    -20.989      5.348     26.011     28.097     69.429    -22.722
1625.2500       2.445     12.463     65.666    -20.752      7.742     27.822     30.620     69.144    -22.677
1625.3750       2.385     12.470     65.078    -20.503      9.740     31.582     35.666     67.324    -22.718
1625.5000       2.343     12.501     64.216    -20.270      8.972     37.186     43.280     64.997    -22.771
1625.6250       2.321     12.567     63.378    -20.096      7.089     44.156     53.015     63.342    -22.718
1625.7500       2.320     12.583     63.222    -20.066      6.715     45.613     55.071     62.913    -22.756
1625.8750       2.335     12.691     63.125    -20.012      5.507     51.481     63.618     62.906    -22.845
1626.0000       2.360     12.836     64.716    -20.067      4.810     53.095     66.074     63.104    -22.796
1626.1250       2.383     12.924     67.223    -20.191      4.554     50.712     62.641     63.485    -22.860
1626.2500       2.403     12.905     69.016    -20.339      4.556     47.594     58.141     64.112    -23.003
1626.3750       2.421     12.832     69.771    -20.532      4.739     44.535     53.802     65.052    -23.041
1626.5000       2.437     12.754     69.261    -20.736      5.237     41.538     49.637     66.168    -23.077
1626.6250       2.450     12.703     67.773    -20.920      6.062     38.587     45.630     67.294    -23.249
1626.7500       2.459     12.691     66.273    -21.058      6.809     35.819     41.960     68.226    -23.323
1626.8750       2.463     12.708     66.115    -21.142      6.630     33.632     39.140     68.707    -23.357
1627.0000       2.467     12.730     67.293    -21.189      5.735     32.276     37.439     68.712    -23.516
1627.1250       2.474     12.754     68.959    -21.207      4.809     31.939     37.075     68.269    -23.579
1627.2500       2.482     12.789     70.115    -21.203      4.210     32.698     38.130     67.488    -23.564
1627.3750       2.487     12.851     70.104    -21.190      4.003     34.637     40.728     66.547    -23.691
1627.5000       2.477     12.942     69.300    -21.181      4.026     37.275     44.272     65.690    -23.869
1627.6250       2.451     13.049     68.342    -21.171      4.149     40.146     48.180     65.024    -23.865
1627.7500       2.412     13.148     67.726    -21.140      4.174     42.781     51.835     64.519    -23.894
1627.8750       2.367     13.209     67.440    -21.062      3.889     44.887     54.820     64.060    -23.969
1628.0000       2.327     13.227     67.107    -20.940      3.439     46.602     57.215     63.621    -23.924
1628.1250       2.299     13.213     66.574    -20.784      3.042     47.565     58.336     63.392    -23.926
1628.2500       2.283     13.184     65.764    -20.601      2.827     46.520     56.287     63.669    -24.016
1628.3750       2.280     13.175     64.701    -20.389      2.821     41.836     49.191     64.774    -23.996
1628.5000       2.287     13.223     63.724    -20.174      2.844     35.361     40.249     66.429    -23.894
1628.6250       2.301     13.355     63.069    -19.997      2.744     29.411     32.568     68.155    -23.959
1628.7500       2.321     13.555     62.700    -19.900      2.501     25.319     27.535     69.366    -23.976
1628.8750       2.348     13.758     62.689    -19.912      2.289     23.633     25.559     69.516    -23.924
1629.0000       2.381     13.900     63.230    -19.983      2.246     23.771     25.804     68.833    -24.022
1629.1250       2.417     13.971     64.280    -20.062      2.408     25.499     27.967     67.710    -24.083
1629.2500       2.452     14.003     65.433    -20.114      2.745     28.471     31.626     66.626    -23.988
1629.3750       2.482     14.034     66.286    -20.136      3.092     31.900     35.821     65.989    -23.930
1629.5000       2.501     14.068     66.790    -20.155      3.230     34.537     39.046     65.742    -24.003
1629.6250       2.507     14.076     67.117    -20.180      3.157     35.845     40.707     65.673    -23.948
1629.7500       2.499     14.055     67.317    -20.209      3.011     36.157     41.267     65.566    -23.869
1629.8750       2.482     14.053     67.255    -20.238      2.924     36.135     41.537     65.286    -23.863
1630.0000       2.462     14.113     66.787    -20.279      2.888     36.182     41.933     64.873    -23.729
1630.1250       2.447     14.230     65.831    -20.346      2.826     36.317     42.435     64.409    -23.549
1630.2500       2.438     14.356     64.725    -20.454      2.681     36.426     42.877     63.978    -23.482
1630.3750       2.429     14.421     63.856    -20.609      2.488     36.269     42.933     63.638    -23.337
1630.5000       2.413     14.414     63.175    -20.790      2.341     35.783     42.501     63.400    -23.100
1630.6250       2.386     14.372     62.934    -20.983      2.285     35.058     41.675     63.281    -22.953
1630.7500       2.354     14.347     63.438    -21.182      2.327     34.279     40.702     63.287    -22.783
1630.8750       2.325     14.362     64.881    -21.388      2.431     33.692     39.936     63.412    -22.554
1631.0000       2.312     14.386     66.595    -21.592      2.531     33.416     39.572     63.592    -22.405
1631.1250       2.319     14.398     68.011    -21.779      2.615     33.423     39.566     63.795    -22.196
1631.2500       2.344     14.388     68.753    -21.927      2.705     33.544     39.666     64.031    -21.905
1631.3750       2.349     14.363     68.414    -22.015      2.825     33.520     39.501     64.339    -21.723
1631.5000       2.380     14.325     67.614    -22.054      2.928     33.250     38.964     64.713    -21.508
1631.6250       2.401     14.260     67.153    -22.060      2.966     32.750     38.125     65.121    -21.134
1631.7500       2.400     14.170     67.411    -22.055      2.943     32.117     37.154     65.203    -20.868
1631.8750       2.387     14.088     68.316    -22.061      2.897     31.432     36.181     65.694    -20.623
1632.0000       2.371     14.035     69.110    -22.095      2.856     30.675     35.167     66.434    -20.245
1632.1250       2.353     13.992     69.316    -22.160      2.820     29.787     34.041     67.054    -19.853
1632.2500       2.338     13.984     69.310    -22.175      2.813     29.600     33.807     67.740    -19.535
1632.3750       2.333     13.901     68.459    -22.302      2.753     28.439     32.440     68.253    -19.106
1632.5000       2.348     13.780     66.922    -22.503      2.571     27.172     31.059     68.360    -18.641
1632.6250       2.375     13.739     65.864    -22.632      2.373     26.942     30.949     67.948    -18.292
1632.7500       2.400     13.731     64.620    -22.740      2.206     27.309     31.616     67.089    -17.793
1632.8750       2.404     13.735     63.625    -22.801      2.121     28.459     33.299     66.005    -17.225
1633.0000       2.369     13.743     63.417    -22.826      2.111     30.249     35.827     65.015    -16.774
1633.1250       2.311     13.768     64.032    -22.837      2.141     32.518     39.003     64.307    -16.281
1633.2500       2.248     13.812     64.744    -22.859      2.107     34.944     42.425     63.911    -15.679
1633.3750       2.198     13.856     64.589    -22.900      1.959     37.082     45.526     63.706    -15.145
1633.5000       2.174     13.890     63.748    -22.948      1.820     38.776     48.089     63.485    -14.609
1633.6250       2.179     13.929     62.894    -22.991      1.764     40.044     50.108     63.175    -13.916
1633.7500       2.210     13.984     62.795    -23.015      1.774     40.904     51.558     62.831    -13.319
1633.8750       2.262     14.024     64.006    -23.001      1.700     41.171     52.094     62.663    -12.775
1634.0000       2.320     14.008     65.629    -22.953      1.496     40.750     51.537     62.792    -12.102
1634.1250       2.366     13.933     66.820    -22.891      1.283     39.588     49.833     63.165    -11.476
1634.2500       2.393     13.843     67.143    -22.847      1.171     37.911     47.381     63.605    -10.933
1634.3750       2.403     13.819     66.608    -22.852      1.233     36.226     44.969     63.924    -10.317
1634.5000       2.407     13.863     65.585    -22.884      1.454     34.950     43.173     64.089     -9.643
1634.6250       2.413     13.932     64.275    -22.895      1.819     34.237     42.178     64.127     -9.079
1634.7500       2.418     13.966     63.134    -22.844      2.233     34.099     41.968     64.096     -8.545
1634.8750       2.413     13.926     62.656    -22.731      2.508     34.458     42.400     64.072     -7.951
1635.0000       2.382     13.841     62.874    -22.612      2.671     34.899     42.906     64.122     -7.490
1635.1250       2.329     13.733     63.646    -22.523      2.743     35.047     42.996     64.327     -7.194
1635.2500       2.265     13.625     64.498    -22.462      2.667     34.630     42.337     64.786     -6.819
1635.3750       2.203     13.547     65.163    -22.397      2.479     33.498     40.783     65.615     -6.508
1635.5000       2.160     13.525     65.886    -22.292      2.329     31.960     38.774     66.681     -6.368
1635.6250       2.138     13.581     66.781    -22.145      2.273     30.343     36.742     67.778     -6.185
1635.7500       2.133     13.718     67.555    -21.982      2.284     28.969     35.093     68.662     -6.021
1635.8750       2.142     13.919     67.538    -21.853      2.314     28.172     34.243     68.987     -5.998
1636.0000       2.161     14.122     66.849    -21.787      2.317     27.993     34.234     68.674     -5.941
1636.1250       2.188     14.274     65.927    -21.783      2.285     28.482     35.138     67.764     -5.803
1636.2500       2.221     14.335     65.274    -21.818      2.237     29.638     36.963     66.495     -5.820
1636.3750       2.261     14.267     65.214    -21.849      2.195     31.434     39.679     65.261     -5.809
1636.5000       2.302     14.104     65.158    -21.849      2.157     33.488     42.740     64.350     -5.716
1636.6250       2.341     13.888     64.687    -21.827      2.126     35.401     45.566     63.813     -5.780
1636.7500       2.375     13.677     63.841    -21.817      2.126     36.738     47.532     63.553     -5.844
1636.8750       2.400     13.549     62.790    -21.857      2.192     37.033     47.979     63.423     -5.807
1637.0000       2.412     13.519     61.724    -21.940      2.281     36.461     47.183     63.337     -5.856
1637.1250       2.412     13.571     60.947    -22.050      2.335     35.278     45.529     63.390     -5.984
1637.2500       2.405     13.663     60.805    -22.161      2.340     33.724     43.373     63.749     -5.990
1637.3750       2.399     13.743     61.594    -22.243      2.361     31.877     40.857     64.617     -6.042
1637.5000       2.398     13.786     63.054    -22.283      2.463     29.876     38.170     65.883     -6.216
1637.6250       2.397     13.783     64.676    -22.258      2.626     27.897     35.541     67.334     -6.280
1637.7500       2.392     13.740     65.774    -22.143      2.770     26.206     33.314     68.609     -6.301
1637.8750       2.390     13.667     66.069    -21.921      2.828     25.232     32.081     69.129     -6.424
1638.0000       2.380     13.596     66.117    -21.675      2.905     25.131     32.076     68.778     -6.454
1638.1250       2.378     13.551     66.153    -21.500      3.140     25.981     33.436     67.770     -6.373
1638.2500       2.389     13.541     66.091    -21.464      3.620     27.573     35.874     67.536     -6.430
1638.3750       2.401     13.540     65.962    -21.582      4.103     28.992     38.047     65.872     -6.468
1638.5000       2.405     13.517     65.850    -21.749      3.920     29.066     38.207     65.795     -6.454
1638.6250       2.399     13.468     65.619    -21.881      3.200     27.556     36.024     66.223     -6.593
1638.7500       2.390     13.457     65.563    -21.903      3.040     27.161     35.451     66.787     -6.731
1638.8750       2.385     13.377     65.240    -21.929      2.335     23.609     30.405     67.038     -6.792
1639.0000       2.392     13.368     65.222    -21.900      2.374     22.832     29.356     66.901     -6.973
1639.1250       2.405     13.380     65.554    -21.867      2.619     22.876     29.451     66.557     -7.279
1639.2500       2.419     13.416     66.305    -21.840      2.936     23.338     30.068     66.305     -7.442
1639.3750       2.428     13.499     66.871    -21.835      3.058     23.638     30.347     66.454     -7.656
1639.5000       2.429     13.636     66.729    -21.859      2.962     23.543     30.036     66.936     -7.936
1639.6250       2.425     13.814     66.128    -21.919      2.796     23.262     29.510     67.532     -8.075
1639.7500       2.420     13.995     65.733    -22.021      2.608     23.177     29.319     68.027     -8.168
1639.8750       2.418     14.124     66.098    -22.169      2.422     23.575     29.777     68.417     -8.293
1640.0000       2.422     14.180     67.145    -22.330      2.289     24.129     30.301     68.961     -8.332
1640.1250       2.430     14.173     68.421    -22.477      2.245     24.227     29.989     69.900     -8.191
1640.2500       2.440     14.129     69.314    -22.608      2.304     23.270     28.134     71.341     -8.119
1640.3750       2.446     14.082     69.477    -22.720      2.456     21.049     24.758     73.210     -7.987
1640.5000       2.445     14.061     69.241    -22.800      2.609     18.398     21.098     75.111     -7.698
1640.6250       2.436     14.087     68.667    -22.818      2.660     15.958     17.931     76.697     -7.484
1640.7500       2.420     14.169     67.637    -22.752      2.555     14.087     15.605     77.659     -7.311
1640.8750       2.397     14.289     66.192    -22.610      2.362     13.000     14.303     77.588     -7.068
1641.0000       2.372     14.397     64.828    -22.466      2.197     12.567     13.812     76.548     -6.868
1641.1250       2.353     14.454     63.983    -22.378      2.117     12.775     14.101     74.688     -6.762
1641.2500       2.349     14.435     63.930    -22.363      2.138     13.639     15.196     72.319     -6.600
1641.3750       2.364     14.338     64.549    -22.394      2.244     15.333     17.337     69.858     -6.548
1641.5000       2.400     14.209     65.310    -22.423      2.355     17.799     20.486     67.691     -6.582
1641.6250       2.443     14.080     65.830    -22.420      2.415     21.011     24.647     66.002     -6.506
1641.7500       2.481     13.975     65.862    -22.377      2.433     24.729     29.534     64.841     -6.524
1641.8750       2.506     13.921     65.435    -22.306      2.480     28.193     34.112     64.311     -6.657
1642.0000       2.510     13.922     65.062    -22.241      2.600     30.248     36.731     64.410     -6.692
1642.1250       2.500     13.975     65.270    -22.201      2.767     29.923     36.074     65.185     -6.695
1642.2500       2.480     14.066     66.347    -22.190      2.884     27.327     32.442     66.568     -6.844
1642.3750       2.458     14.181     67.977    -22.193      2.819     23.859     27.869     68.342     -6.920
1642.5000       2.441     14.292     69.185    -22.183      2.614     21.011     24.236     69.988     -6.905
1642.6250       2.433     14.366     69.380    -22.141      2.385     19.238     22.051     71.067     -6.995
1642.7500       2.435     14.379     68.605    -22.064      2.232     18.627     21.383     71.323     -7.070
1642.8750       2.443     14.327     67.297    -21.948      2.194     19.353     22.431     70.708     -7.067
1643.0000       2.457     14.254     65.889    -21.801      2.221     21.175     24.875     69.643     -7.180
1643.1250       2.472     14.193     64.523    -21.627      2.273     23.959     28.534     68.412     -7.378
1643.2500       2.485     14.162     63.302    -21.435      2.331     27.369     32.966     67.208     -7.418
1643.3750       2.494     14.154     62.316    -21.253      2.408     30.793     37.384     66.095     -7.499
1643.5000       2.497     14.154     61.765    -21.110      2.513     33.794     41.275     65.054     -7.698
1643.6250       2.500     14.158     62.082    -21.021      2.630     36.438     44.772     64.151     -7.811
1643.7500       2.507     14.168     63.396    -20.978      2.726     38.907     48.109     63.488     -7.924
1643.8750       2.520     14.180     65.337    -20.960      2.777     41.064     51.021     63.176     -8.138
1644.0000       2.533     14.187     66.878    -20.935      2.822     42.684     53.139     63.135     -8.278
1644.1250       2.539     14.184     67.205    -20.883      2.897     43.645     54.292     63.284     -8.325
1644.2500       2.538     14.169     66.177    -20.793      3.001     44.009     54.603     63.495     -8.507
1644.3750       2.537     14.143     64.587    -20.661      3.103     44.001     54.415     63.635     -8.679
1644.5000       2.513     14.121     63.809    -20.517      3.172     44.009     54.245     63.635     -8.766
1644.6250       2.493     14.116     64.248    -20.409      3.202     44.220     54.312     63.464     -8.934
1644.7500       2.471     14.129     65.389    -20.389      3.188     44.704     54.694     63.107     -9.144
1644.8750       2.451     14.153     66.466    -20.470      3.156     45.568     55.565     62.571     -9.295
1645.0000       2.441     14.174     67.016    -20.575      3.148     46.861     57.040     61.984     -9.480
