FORWARD_TEXT_FORMAT_1.0
STDEP =   2358.790
ENDEP =   2714.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2420.415      74.683      8.368      8.167     21.669      2.424     78.225      7.803      7.844     11.729    -53.678
2420.540      74.753      8.366      8.172     21.215      2.428     79.939      7.742      7.788     12.186    -53.294
2420.665      74.785      8.370      8.165     21.105      2.427     80.550      7.737      7.787     11.842    -52.881
2420.790      74.817      8.375      8.153     21.513      2.423     80.303      7.748      7.807     11.257    -52.444
2420.915      74.868      8.377      8.156     22.274      2.420     79.199      7.758      7.825     11.148    -51.984
2421.040      74.917      8.383      8.189     22.854      2.423     74.977      7.771      7.837     11.623    -51.503
2421.165      74.795      8.380      8.198     22.880      2.428     70.301      7.972      8.030     11.853    -51.011
2421.290      74.396      8.377      8.214     22.617      2.432     70.249      8.340      8.408     11.526    -50.520
2421.415      73.844      8.377      8.221     22.047      2.438     71.080      8.706      8.840     11.770    -50.031
2421.540      73.340      8.378      8.225     21.332      2.449     73.418      8.979      9.220     13.730    -49.552
2421.665      73.074      8.383      8.234     20.825      2.470     77.095      9.107      9.460     16.365    -49.097
2421.790      73.129      8.420      8.240     21.080      2.505     75.990      9.046      9.473     14.240    -48.697
2421.915      73.685      8.478      8.310     22.389      2.545     87.616      8.774      9.181     11.201    -48.374
2422.040      74.324      8.553      8.380     23.565      2.572     95.657      8.441      8.828     10.311    -48.120
2422.165      74.783      8.605      8.417     24.081      2.582    106.114      8.126      8.507     10.559    -47.949
2422.290      74.942      8.626      8.434     23.991      2.578    110.362      7.921      8.311     11.115    -47.870
2422.415      74.832      8.631      8.451     23.670      2.567    103.594      7.858      8.258     11.405    -47.875
2422.540      74.658      8.637      8.466     23.554      2.555    103.269      7.818      8.203     11.196    -47.934
2422.665      74.606      8.634      8.472     23.533      2.546    100.346      7.885      8.243     11.291    -48.061
2422.790      74.449      8.634      8.473     23.308      2.543    106.257      7.985      8.325     11.298    -48.227
2422.915      74.250      8.634      8.473     23.012      2.540    107.556      8.098      8.431     12.420    -48.416
2423.040      74.097      8.633      8.474     22.878      2.532    103.711      8.139      8.458     14.193    -48.613
2423.165      74.146      8.632      8.477     23.066      2.519     98.554      8.038      8.324     15.057    -48.815
2423.290      74.667      8.629      8.480     23.485      2.508     91.734      7.827      8.064     12.923    -49.033
2423.415      75.170      8.627      8.476     23.779      2.508     90.760      7.547      7.760     11.094    -49.237
2423.540      75.740      8.633      8.493     23.982      2.518     89.422      7.270      7.480     10.253    -49.438
2423.665      76.277      8.635      8.506     24.348      2.535     90.448      7.024      7.240     10.224    -49.646
2423.790      76.787      8.629      8.512     24.960      2.556     90.877      6.837      7.064     10.273    -49.858
2423.915      77.326      8.622      8.518     25.731      2.578     88.993      6.716      6.956      9.806    -50.065
2424.040      77.937      8.624      8.524     26.400      2.597     91.266      6.624      6.868      9.078    -50.259
2424.165      78.250      8.610      8.521     26.598      2.610     92.825      6.644      6.895      8.769    -50.482
2424.290      78.243      8.598      8.511     26.331      2.617     98.229      6.730      6.992      9.129    -50.729
2424.415      77.979      8.589      8.502     25.767      2.619    103.698      6.868      7.145      9.487    -50.985
2424.540      77.583      8.584      8.495     25.166      2.616    105.841      7.019      7.310      9.623    -51.259
2424.665      77.210      8.583      8.488     24.796      2.609    105.010      7.137      7.433      9.607    -51.576
2424.790      77.008      8.585      8.488     24.844      2.601    108.647      7.185      7.469      9.631    -51.961
2424.915      76.956      8.579      8.482     25.177      2.596    104.750      7.181      7.460      9.739    -52.413
2425.040      76.974      8.578      8.478     25.401      2.592    102.931      7.173      7.450      9.759    -52.910
2425.165      77.046      8.574      8.477     25.396      2.591     98.944      7.164      7.434      9.725    -53.474
2425.290      77.150      8.571      8.476     25.124      2.592     96.722      7.161      7.429      9.702    -54.109
2425.415      77.235      8.565      8.469     24.641      2.596     99.476      7.166      7.442      9.719    -54.804
2425.540      77.200      8.537      8.448     24.111      2.602    100.775      7.166      7.443      9.706    -55.524
2425.665      77.131      8.537      8.469     23.910      2.606    101.749      7.143      7.438      9.660    -56.276
2425.790      77.108      8.540      8.466     24.235      2.610    101.269      7.096      7.392      9.624    -57.066
2425.915      77.221      8.540      8.449     24.917      2.614    101.632      7.019      7.315      9.583    -57.868
2426.040      77.442      8.531      8.433     25.607      2.616    102.204      6.931      7.228      9.563    -58.668
2426.165      77.650      8.515      8.424     25.988      2.614    101.684      6.860      7.161      9.590    -59.459
2426.290      77.650      8.512      8.418     25.977      2.611    100.385      6.843      7.151      9.632    -60.249
2426.415      77.230      8.512      8.418     25.533      2.609    100.840      6.931      7.261      9.750    -61.032
2426.540      76.460      8.507      8.421     24.927      2.605    100.879      7.061      7.419     10.103    -61.791
2426.665      75.554      8.495      8.418     24.180      2.603    102.996      7.211      7.601     10.597    -62.535
2426.790      74.686      8.485      8.415     23.473      2.605    105.010      7.355      7.772     10.943    -63.263
2426.915      73.983      8.483      8.413     23.108      2.607    103.984      7.461      7.889     10.992    -63.972
2427.040      73.521      8.486      8.404     23.479      2.600    100.152      7.487      7.909     11.079    -64.652
2427.165      73.413      8.481      8.393     23.982      2.574     89.370      7.298      7.661     11.705    -65.289
2427.290      73.544      8.445      8.387     24.073      2.540     83.836      6.984      7.281     11.882    -65.889
2427.415      73.808      8.377      8.320     23.960      2.505     80.589      6.639      6.887     11.344    -66.451
2427.540      74.129      8.320      8.250     23.787      2.472     80.095      6.319      6.534     10.351    -66.974
2427.665      74.439      8.303      8.237     23.618      2.442     81.537      6.051      6.247      9.385    -67.459
2427.790      74.654      8.289      8.223     23.410      2.418     78.095      5.847      6.043      8.850    -67.922
2427.915      74.845      8.272      8.219     23.062      2.406     78.744      5.686      5.885      9.128    -68.360
2428.040      74.758      8.259      8.119     23.137      2.403     77.575      5.577      5.787      9.218    -68.773
2428.165      74.629      8.252      8.062     23.677      2.406     76.068      5.467      5.677      9.173    -69.157
2428.290      74.540      8.251      8.042     24.327      2.414     73.471      5.367      5.571      9.055    -69.513
2428.415      74.510      8.252      8.024     24.623      2.421     69.470      5.308      5.513      8.928    -69.845
2428.540      74.579      8.254      8.051     24.272      2.421     66.872      5.294      5.511      8.844    -70.140
2428.665      74.666      8.254      8.069     23.394      2.412     66.872      5.241      5.451      8.372    -70.378
2428.790      75.117      8.252      8.075     23.157      2.411     66.976      5.125      5.329      8.622    -70.590
2428.915      75.750      8.249      8.076     23.856      2.420     66.248      5.004      5.206      8.792    -70.774
2429.040      76.458      8.249      8.076     25.121      2.430     64.170      4.892      5.087      8.420    -70.929
2429.165      77.198      8.253      8.076     26.214      2.432     61.247      4.787      4.968      7.754    -71.052
2429.290      77.979      8.247      8.083     26.327      2.421     59.623      4.696      4.871      8.126    -71.151
2429.415      78.344      8.250      8.074     25.605      2.414     58.324      4.654      4.825      8.922    -71.223
2429.540      78.569      8.251      8.072     25.138      2.416     61.182      4.698      4.878      8.225    -71.259
2429.665      78.354      8.249      8.068     24.850      2.422     63.131      4.815      5.012      7.543    -71.269
2429.790      77.875      8.247      8.065     24.613      2.426     64.040      4.969      5.186      7.632    -71.251
2429.915      77.390      8.246      8.058     24.376      2.427     65.079      5.123      5.360      8.506    -71.204
2430.040      76.842      8.240      8.007     24.288      2.425     65.079      5.253      5.519      9.452    -71.128
2430.165      76.373      8.172      8.025     24.666      2.425     64.365      5.336      5.598      9.902    -71.018
2430.290      76.029      8.151      8.058     25.168      2.427     67.859      5.343      5.579      9.606    -70.897
2430.415      75.775      8.149      8.064     25.565      2.432     69.483      5.350      5.571      9.225    -70.774
2430.540      75.537      8.151      8.055     25.769      2.441     73.081      5.401      5.625      9.273    -70.657
2430.665      75.276      8.151      8.054     25.705      2.451     80.602      5.494      5.740      9.800    -70.555
2430.790      75.050      8.151      8.051     25.186      2.452     80.277      5.590      5.871     10.081    -70.478
2430.915      74.981      8.157      8.054     24.215      2.439     80.862      5.547      5.830     10.159    -70.451
2431.040      75.142      8.164      8.053     23.555      2.424     76.562      5.327      5.561      9.702    -70.456
2431.165      75.525      8.172      8.045     23.595      2.416     72.990      5.044      5.242      9.123    -70.488
2431.290      75.842      8.177      8.018     24.087      2.419     71.132      4.811      5.004      8.525    -70.549
2431.415      75.800      8.177      7.972     24.388      2.428     69.405      4.710      4.926      7.892    -70.639
2431.540      75.383      8.177      7.927     23.701      2.436     65.703      4.766      5.029      7.276    -70.750
2431.665      74.856      8.184      7.947     21.911      2.436     61.481      4.827      5.146      8.501    -70.864
2431.790      74.914      8.187      7.974     21.003      2.443     61.156      4.751      5.062      9.779    -70.991
2431.915      75.558      8.183      7.998     22.398      2.468     65.001      4.577      4.847      9.823    -71.111
2432.040      76.565      8.175      8.023     26.337      2.509     68.716      4.344      4.571      8.508    -71.208
2432.165      77.635      8.165      8.049     31.716      2.551     68.521      4.121      4.324      6.708    -71.272
2432.290      78.542      8.144      8.058     35.940      2.570     66.248      4.041      4.240      6.136    -71.303
2432.415      78.677      8.148      8.062     35.137      2.532     58.454      4.154      4.364      7.060    -71.295
2432.540      78.510      8.146      8.052     31.580      2.470     56.636      4.328      4.562      7.137    -71.244
2432.665      78.204      8.146      8.040     27.732      2.414     55.142      4.499      4.754      7.008    -71.160
2432.790      77.935      8.153      8.032     25.086      2.379     54.713      4.618      4.878      7.050    -71.054
2432.915      77.769      8.163      8.034     23.977      2.369     56.843      4.686      4.938      7.343    -70.930
2433.040      77.554      8.168      8.041     23.390      2.374     58.142      4.797      5.047      7.633    -70.785
2433.165      76.999      8.160      8.028     22.683      2.385     59.766      4.950      5.212      8.100    -70.624
2433.290      76.526      8.146      8.018     22.456      2.400     61.338      5.146      5.426      8.852    -70.447
2433.415      76.110      8.105      8.018     22.629      2.414     62.741      5.351      5.654      9.420    -70.255
2433.540      75.885      8.051      8.025     22.977      2.424     64.923      5.531      5.866      9.591    -70.056
2433.665      75.922      8.021      8.034     23.272      2.428     67.859      5.656      6.027      9.463    -69.860
2433.790      76.008      8.070      8.043     23.424      2.431     68.508      5.693      6.077      9.499    -69.679
2433.915      76.251      8.135      8.068     23.637      2.436     72.730      5.649      6.027      9.120    -69.535
2434.040      76.364      8.194      8.072     23.847      2.433     74.146      5.578      5.946      8.914    -69.432
2434.165      76.406      8.234      8.074     23.867      2.420     74.354      5.484      5.840      9.048    -69.372
2434.290      76.403      8.251      8.076     23.785      2.408     72.198      5.386      5.734      9.304    -69.348
2434.415      76.382      8.252      8.076     23.771      2.406     68.041      5.295      5.641      9.380    -69.353
2434.540      76.417      8.251      8.069     23.898      2.411     68.041      5.189      5.529      9.189    -69.375
2434.665      76.469      8.251      8.072     24.240      2.409     68.495      5.086      5.416      9.022    -69.386
2434.790      76.590      8.248      8.068     24.539      2.403     68.067      4.944      5.267      8.900    -69.382
2434.915      76.769      8.249      8.069     24.758      2.402     65.274      4.800      5.108      8.946    -69.363
2435.040      76.892      8.253      8.072     25.163      2.411     61.832      4.670      4.963      8.858    -69.327
2435.165      76.892      8.253      8.072     25.964      2.431     60.338      4.563      4.849      8.341    -69.268
2435.290      76.892      8.247      8.072     26.953      2.453     61.961      4.498      4.785      7.538    -69.192
2435.415      76.756      8.247      8.075     27.375      2.455     67.547      4.470      4.764      8.101    -69.095
2435.540      76.743      8.244      8.062     27.413      2.441     70.743      4.403      4.691      8.476    -68.982
2435.665      76.885      8.248      8.063     27.479      2.425     71.392      4.301      4.575      8.357    -68.839
2435.790      77.069      8.251      8.072     27.676      2.415     70.846      4.189      4.450      8.020    -68.665
2435.915      77.198      8.249      8.074     27.835      2.408     70.730      4.091      4.345      7.725    -68.465
2436.040      77.354      8.243      8.080     27.543      2.393     71.704      4.001      4.249      7.113    -68.232
2436.165      77.615      8.240      8.080     27.233      2.379     73.068      3.969      4.230      7.927    -67.964
2436.290      77.989      8.244      8.075     28.079      2.388     68.405      3.915      4.181      8.799    -67.672
2436.415      78.827      8.249      8.078     29.783      2.422     64.378      3.872      4.136      8.487    -67.375
2436.540      79.865      8.248      8.080     31.512      2.466     62.793      3.843      4.094      7.420    -67.079
2436.665      80.708      8.243      8.073     32.394      2.498     64.105      3.843      4.076      6.449    -66.785
2436.790      81.312      8.243      8.076     32.001      2.505     70.924      3.934      4.171      5.577    -66.499
2436.915      80.903      8.240      8.076     30.647      2.482     72.548      4.141      4.388      6.476    -66.248
2437.040      80.168      8.238      8.079     29.379      2.454     73.133      4.400      4.685      7.398    -66.029
2437.165      79.425      8.238      8.080     28.448      2.430     72.678      4.649      4.975      7.798    -65.837
2437.290      78.825      8.240      8.079     28.015      2.418     72.301      4.832      5.183      7.389    -65.675
2437.415      78.503      8.240      8.077     28.139      2.419     72.782      4.902      5.249      6.672    -65.545
2437.540      78.729      8.240      8.080     28.757      2.428     73.107      4.825      5.139      7.472    -65.439
2437.665      78.903      8.227      8.080     29.115      2.443     72.132      4.715      5.007      8.424    -65.333
2437.790      79.007      8.195      8.077     28.664      2.460     73.081      4.647      4.933      7.312    -65.219
2437.915      78.844      8.195      8.078     27.388      2.469     71.275      4.638      4.928      6.703    -65.087
2438.040      78.451      8.225      8.116     25.838      2.465     67.859      4.696      4.999      7.064    -64.929
2438.165      78.001      8.254      8.191     24.739      2.446     64.871      4.810      5.132      7.840    -64.738
2438.290      77.692      8.254      8.199     24.593      2.425     60.325      4.942      5.285      8.511    -64.514
2438.415      77.223      8.254      8.197     25.103      2.422     62.663      5.150      5.515      8.452    -64.261
2438.540      76.949      8.254      8.201     25.651      2.432     61.780      5.326      5.701      8.021    -63.975
2438.665      76.669      8.252      8.207     25.913      2.448     61.689      5.482      5.877      8.630    -63.655
2438.790      76.381      8.249      8.212     26.091      2.465     62.663      5.588      6.015      9.808    -63.305
2438.915      76.149      8.248      8.211     26.607      2.479     64.170      5.605      6.055     10.366    -62.929
2439.040      75.975      8.252      8.196     27.788      2.490     67.807      5.504      5.931      9.562    -62.532
2439.165      75.940      8.254      8.196     29.212      2.506     69.171      5.318      5.711      7.892    -62.097
2439.290      76.131      8.254      8.206     29.878      2.531     66.326      5.114      5.484      8.102    -61.651
2439.415      76.452      8.245      8.209     29.327      2.546     63.209      4.973      5.351      9.087    -61.194
2439.540      76.737      8.230      8.207     27.833      2.538     61.883      4.901      5.307      9.587    -60.730
2439.665      76.925      8.217      8.207     26.103      2.504     63.403      4.861      5.292      9.129    -60.262
2439.790      77.237      8.215      8.208     24.993      2.462     68.664      4.811      5.240      8.971    -59.800
2439.915      77.474      8.217      8.210     25.771      2.448     70.937      4.666      5.057      8.919    -59.368
2440.040      77.868      8.218      8.208     27.609      2.458     72.171      4.494      4.853      7.552    -58.950
2440.165      78.148      8.216      8.198     29.138      2.478     71.158      4.342      4.687      6.850    -58.553
2440.290      78.206      8.213      8.190     29.427      2.493     69.262      4.233      4.578      7.055    -58.173
2440.415      78.108      8.215      8.194     28.313      2.492     67.885      4.174      4.527      7.532    -57.799
2440.540      78.108      8.229      8.207     26.738      2.472     65.936      4.175      4.538      7.622    -57.418
2440.665      78.070      8.256      8.195     26.674      2.453     64.637      4.272      4.636      7.503    -57.010
2440.790      78.215      8.259      8.178     27.112      2.449     66.144      4.426      4.796      7.568    -56.591
2440.915      78.104      8.257      8.174     26.955      2.452     68.197      4.642      5.029      7.992    -56.151
2441.040      77.674      8.253      8.159     25.967      2.455     71.444      4.919      5.338      8.648    -55.684
2441.165      77.045      8.246      8.118     24.600      2.452     75.211      5.229      5.692      9.297    -55.190
2441.290      76.333      8.243      8.091     23.814      2.449     73.263      5.487      5.994      9.779    -54.673
2441.415      75.753      8.243      8.085     24.024      2.452     73.263      5.612      6.129      9.896    -54.122
2441.540      75.596      8.234      8.102     24.506      2.459     72.016      5.570      6.071      9.927    -53.524
2441.665      75.658      8.211      8.116     25.059      2.468     72.171      5.460      5.942      9.815    -52.885
2441.790      75.876      8.193      8.120     25.448      2.481     72.171      5.322      5.791      9.700    -52.210
2441.915      76.219      8.194      8.119     25.480      2.498     70.665      5.178      5.647      9.669    -51.504
2442.040      76.583      8.188      8.112     25.070      2.509     70.924      5.082      5.560      9.512    -50.765
2442.165      77.087      8.188      8.116     24.476      2.498     68.846      5.044      5.540      9.139    -49.990
2442.290      77.576      8.186      8.116     24.164      2.473     67.651      5.091      5.607      9.005    -49.194
2442.415      77.885      8.178      8.116     24.144      2.450     66.872      5.198      5.732      9.160    -48.382
2442.540      77.994      8.128      8.116     24.198      2.437     65.625      5.355      5.908      9.519    -47.561
2442.665      77.782      8.045      8.112     23.993      2.439     63.923      5.595      6.166      9.963    -46.743
2442.790      76.775      8.045      8.091     23.197      2.451     63.988      6.017      6.600     10.434    -45.934
2442.915      75.907      8.051      8.112     21.882      2.463     65.612      6.505      7.151     10.095    -45.149
2443.040      74.828      8.133      8.176     20.751      2.470     70.353      6.912      7.673     10.000    -44.402
2443.165      74.177      8.197      8.205     20.066      2.473     71.548      7.171      8.020     10.804    -43.692
2443.290      73.500      8.270      8.208     20.072      2.476     69.002      7.187      8.050     11.770    -43.013
2443.415      72.639      8.368      8.218     20.976      2.473     66.391      6.856      7.613     11.018    -42.361
2443.540      73.125      8.367      8.216     22.918      2.446     68.664      6.080      6.534      5.771    -41.739
2443.665      78.003      8.365      8.221     26.025      2.326     71.587      5.090      5.479      2.793    -41.146
2443.790      84.868      8.366      8.219     28.914      2.156     73.678      4.254      4.681      2.018    -40.575
2443.915      91.271      8.366      8.218     30.644      2.023     76.809      3.743      4.186      1.881    -40.031
2444.040      95.875      8.366      8.213     30.949      1.978     81.654      3.533      3.974      1.830    -39.516
2444.165      97.670      8.368      8.203     30.214      2.022     87.954      3.553      4.013      1.919    -39.029
2444.290      95.188      8.367      8.199     29.458      2.103     94.774      3.834      4.310      2.400    -38.575
2444.415      89.903      8.730      8.458     30.348      2.171     91.461      4.217      4.816      4.656    -38.187
2444.540      86.276      8.726      8.517     32.467      2.215     90.695      4.459      5.111      6.682    -37.828
2444.665      84.617      8.698      8.481     34.640      2.214     89.279      4.573      5.213      6.427    -37.486
2444.790      85.182      8.943      8.450     35.578      2.176     89.474      4.629      5.236      4.629    -37.171
2444.915      86.751      9.539      8.467     34.467      2.133     93.137      4.720      5.321      3.557    -36.886
2445.040      85.192     10.170      8.473     31.566      2.143     95.865      4.921      5.556      5.746    -36.614
2445.165      83.820     10.257      8.463     29.375      2.199     99.827      5.065      5.745      4.702    -36.323
2445.290      83.018     10.330      8.464     29.194      2.196    100.100      5.107      5.812      2.481    -36.062
2445.415      82.825     10.360      8.462     30.456      2.138    100.619      5.042      5.750      1.474    -35.833
2445.540      83.549     10.363      8.462     32.213      2.069    101.373      4.887      5.593      1.580    -35.630
2445.665      84.799     10.365      8.468     33.490      2.040    101.230      4.721      5.448      1.795    -35.456
2445.790      84.521     10.365      8.466     33.632      2.060    100.775      4.721      5.518      1.800    -35.342
2445.915      84.660     10.365      8.466     32.833      2.117    100.450      4.747      5.603      1.647    -35.310
2446.040      85.271     10.355      8.450     31.709      2.220    100.385      4.856      5.772      1.736    -35.314
2446.165      86.248      9.725      8.430     30.723      2.347    100.853      4.910      5.848      2.076    -35.361
2446.290      87.017      9.012      8.424     30.230      2.457    100.152      4.949      5.893      3.175    -35.446
2446.415      86.812      8.808      8.440     30.343      2.511     97.813      5.066      6.029      5.200    -35.554
2446.540      84.954      8.674      8.456     30.793      2.498     97.813      5.269      6.259      7.140    -35.657
2446.665      82.336      8.674      8.419     30.869      2.472     97.813      5.719      6.754      7.299    -35.766
2446.790      80.163      8.676      8.406     30.051      2.468     97.813      6.118      7.263      7.821    -35.886
2446.915      79.077      8.678      8.404     28.693      2.476     96.917      6.441      7.706      8.407    -36.005
2447.040      78.844      8.672      8.406     27.204      2.483     97.060      6.619      7.959      7.709    -36.126
2447.165      79.087      8.661      8.406     25.951      2.475     99.853      6.572      7.900      5.086    -36.250
2447.290      80.021      8.670      8.400     25.160      2.443    103.425      6.249      7.437      2.365    -36.370
2447.415      80.583      8.693      8.406     25.600      2.359    109.465      5.614      6.562      1.701    -36.480
2447.540      82.793      8.623      8.400     27.680      2.218    111.505      4.871      5.670      1.451    -36.560
2447.665      86.092      8.583      8.420     30.876      2.063    110.751      4.233      4.922      1.400    -36.623
2447.790      89.512      8.618      8.444     34.030      1.947    106.984      3.801      4.424      1.453    -36.662
2447.915      92.142      8.742      8.444     35.950      1.914    100.801      3.594      4.204      1.559    -36.674
2448.040      93.583      9.001      8.444     36.014      1.964     95.865      3.571      4.180      1.656    -36.675
2448.165      91.361      9.329      8.942     35.287      2.032     94.241      3.772      4.428      1.354    -36.630
2448.290      88.056      9.553      9.111     34.980      2.065     90.799      3.969      4.659      1.193    -36.573
2448.415      85.531      9.929      8.964     35.372      2.071     89.630      4.083      4.779      1.125    -36.500
2448.540      85.025     10.265      8.765     36.373      2.055     89.500      4.087      4.756      1.168    -36.425
2448.665      86.905     10.347      8.771     37.485      2.025     89.331      3.999      4.618      1.381    -36.371
2448.790      90.429     10.365      8.976     37.765      1.988     93.682      3.865      4.441      1.837    -36.333
2448.915      91.297     10.374      9.282     35.593      1.993     92.384      3.919      4.486      1.866    -36.375
2449.040      89.282     10.357      9.273     31.874      2.068     90.565      4.276      4.825      1.824    -36.460
2449.165      85.704     10.494      9.098     28.188      2.193     90.877      4.802      5.412      2.244    -36.584
2449.290      82.214     10.251      8.842     25.779      2.320     93.059      5.298      6.046      3.349    -36.731
2449.415      80.013      9.328      8.588     25.235      2.402     95.761      5.569      6.450      4.840    -36.884
2449.540      79.075      8.617      8.468     26.164      2.416     98.359      5.503      6.352      5.693    -37.039
2449.665      81.217      8.615      8.457     26.265      2.406     95.112      5.291      6.136      4.896    -37.175
2449.790      82.712      8.618      8.457     24.733      2.399     93.579      5.312      6.185      4.362    -37.294
2449.915      83.933      8.620      8.457     22.312      2.359     93.994      5.483      6.421      4.081    -37.410
2450.040      84.176      8.620      8.457     20.539      2.268     94.852      5.708      6.738      4.628    -37.527
2450.165      83.010      8.626      8.460     20.968      2.139     95.306      5.882      6.996      6.179    -37.639
2450.290      81.625      8.644      8.466     24.385      2.032     97.579      5.892      7.008      7.538    -37.747
2450.415      82.847      8.624      8.448     28.486      2.011    100.697      5.621      6.612      5.994    -37.840
2450.540      84.439      8.621      8.444     31.036      2.032    103.139      5.296      6.170      3.843    -37.925
2450.665      86.894      8.618      8.435     31.857      2.075    105.802      5.205      6.017      2.951    -37.985
2450.790      88.575      8.617      8.424     31.496      2.134    105.607      5.423      6.221      3.656    -38.020
2450.915      87.821      8.615      8.420     30.657      2.211    100.866      5.885      6.728      5.333    -38.035
2451.040      85.050      8.580      8.435     29.636      2.298     96.644      6.445      7.497      6.958    -38.026
2451.165      81.491      8.578      8.424     27.825      2.370     91.124      6.753      7.883      8.716    -37.991
2451.290      78.307      8.573      8.416     26.170      2.435     88.721      6.989      8.180      9.234    -37.938
2451.415      76.619      8.546      8.417     25.170      2.492     89.240      7.219      8.466      9.243    -37.881
2451.540      76.035      8.520      8.423     24.743      2.532     90.981      7.437      8.722      9.447    -37.826
2451.665      75.788      8.521      8.426     24.524      2.546     92.578      7.602      8.895     10.123    -37.779
2451.790      75.875      8.539      8.429     24.153      2.541     94.852      7.667      8.956     10.727    -37.745
2451.915      75.962      8.555      8.413     23.776      2.535     93.553      7.745      9.042     11.242    -37.728
2452.040      76.062      8.570      8.402     23.531      2.528     88.253      7.803      9.116     11.959    -37.722
2452.165      76.181      8.576      8.397     23.308      2.517     83.434      7.888      9.224     12.725    -37.715
2452.290      76.244      8.575      8.395     22.977      2.507     80.875      7.991      9.358     13.362    -37.698
2452.415      76.168      8.576      8.395     22.543      2.501     80.030      8.087      9.487     13.639    -37.667
2452.540      75.925      8.578      8.395     22.311      2.501     78.407      8.166      9.593     13.254    -37.610
2452.665      75.623      8.579      8.384     22.826      2.502     79.965      8.166      9.611     13.217    -37.525
2452.790      75.424      8.581      8.384     23.558      2.499     79.446      8.060      9.479     12.980    -37.424
2452.915      75.365      8.583      8.393     24.356      2.498     80.004      7.680      8.975     12.478    -37.309
2453.040      75.319      8.583      8.403     25.278      2.495     81.368      7.155      8.303     12.083    -37.175
2453.165      75.496      8.578      8.407     26.413      2.476     83.135      6.677      7.742     11.442    -37.015
2453.290      76.937      8.578      8.406     27.704      2.413     88.071      6.268      7.292      8.312    -36.848
2453.415      77.767      8.671      8.621     28.850      2.302    101.385      6.186      7.155      4.730    -36.664
2453.540      79.044      8.986      9.213     29.197      2.226    111.582      6.067      6.977      4.062    -36.445
2453.665      79.485      9.174      9.574     28.548      2.207    117.493      6.106      6.983      3.941    -36.203
2453.790      78.761      9.221      9.689     27.348      2.217    117.168      6.237      7.097      3.507    -35.957
2453.915      77.535      9.242      9.759     26.388      2.210    111.609      6.339      7.184      2.853    -35.721
2454.040      77.504      9.269      9.818     26.498      2.144    108.491      6.449      7.286      2.464    -35.477
2454.165      78.667      9.275      9.832     28.073      2.094    106.543      6.231      7.014      2.298    -35.234
2454.290      81.233      9.380     10.049     29.900      2.111    104.334      5.969      6.691      3.263    -35.026
2454.415      83.108      9.453     10.194     31.557      2.146    100.814      5.712      6.399      3.782    -34.852
2454.540      83.650      9.478     10.257     32.855      2.144     97.813      5.512      6.181      3.274    -34.703
2454.665      83.261      9.485     10.315     33.702      2.072     96.281      5.411      6.069      2.131    -34.577
2454.790      82.983      9.495     10.345     33.966      1.945     92.514      5.444      6.109      1.677    -34.492
2454.915      84.594      9.509     10.369     33.733      1.861     89.591      5.390      6.069      1.697    -34.460
2455.040      86.097      9.519     10.403     33.765      1.840     85.109      5.261      5.957      1.723    -34.453
2455.165      87.406      9.521     10.441     34.085      1.849     83.278      5.099      5.815      1.641    -34.472
2455.290      88.056      9.519     10.468     34.399      1.865     84.434      4.965      5.695      1.498    -34.514
2455.415      87.656      9.519     10.484     34.369      1.878     87.032      4.897      5.632      1.386    -34.574
2455.540      86.354      9.519     10.527     33.888      1.898     89.630      4.872      5.613      1.321    -34.638
2455.665      86.653      9.525     10.560     33.516      1.940     90.604      4.919      5.676      1.251    -34.710
2455.790      86.213      9.527     10.620     33.306      2.005     93.137      5.082      5.867      1.235    -34.782
2455.915      85.806      9.576     10.941     32.770      2.094     94.501      5.331      6.150      1.372    -34.847
2456.040      84.739      9.629     11.280     31.855      2.195     96.644      5.636      6.495      1.574    -34.902
2456.165      82.382      9.640     11.383     30.877      2.286    100.087      5.933      6.836      1.824    -34.949
2456.290      79.708      9.655     11.459     30.441      2.335     97.813      6.094      7.021      2.445    -34.986
2456.415      78.372      9.658     11.517     31.408      2.304     99.762      6.115      7.038      2.428    -35.003
2456.540      78.049      9.666     11.550     32.597      2.212     97.813      6.029      6.924      2.074    -35.004
2456.665      78.010      9.675     11.594     33.277      2.078     96.060      5.841      6.677      1.755    -34.987
2456.790      78.310      9.682     11.638     33.631      1.933     95.086      5.519      6.263      1.500    -34.950
2456.915      79.703      9.682     11.663     34.341      1.800     95.085      5.047      5.679      1.243    -34.891
2457.040      83.575      9.670     11.678     36.171      1.699     98.982      4.473      5.015      1.070    -34.811
2457.165      90.346      9.670     11.681     38.907      1.653     99.047      3.956      4.453      1.052    -34.705
2457.290      97.733      9.697     11.740     40.662      1.646     98.021      3.578      4.052      1.059    -34.582
2457.415     103.010      9.755     11.855     41.396      1.651     97.891      3.355      3.832      1.047    -34.461
2457.540     104.889      9.791     11.687     41.710      1.646     99.814      3.311      3.805      1.102    -34.357
2457.665     103.004      9.645     11.037     41.957      1.622    103.204      3.464      3.980      1.340    -34.279
2457.790      97.396      8.986     10.308     41.368      1.591    104.828      3.826      4.373      1.808    -34.232
2457.915      90.573      8.934     10.815     38.596      1.582    104.438      4.324      4.941      2.017    -34.232
