FORWARD_TEXT_FORMAT_1.0
STDEP =   2365.810
ENDEP =   2704.000
RLEV  =      0.125
CURVENAME =  AC, C1, C2, CNL, DEN, GR, RI, RT, RXO, SP
END
#DEPTH           AC         C1         C2        CNL        DEN         GR         RI         RT        RXO         SP
2401.935      69.417      8.866      8.897     21.536      2.500     95.554      8.519      9.622      9.199    -28.299
2402.060      69.607      8.883      9.046     21.937      2.468     93.832      8.461      9.558      8.393    -28.210
2402.185      69.723      8.899      9.161     21.761      2.436     90.066      8.550      9.670      9.920    -28.134
2402.310      69.844      8.972      9.243     21.292      2.415     84.040      8.752      9.916     12.462    -28.072
2402.435      70.021      9.130      9.300     20.903      2.412     78.727      9.013     10.228     14.229    -28.021
2402.560      70.375      9.295      9.298     20.840      2.425     76.911      9.268     10.532     14.685    -27.980
2402.685      70.503      9.274      9.304     20.805      2.437     75.566      9.413     10.675     14.725    -27.935
2402.810      70.585      9.206      9.252     20.576      2.442     78.902      9.491     10.735     14.751    -27.888
2402.935      70.579      9.030      9.028     20.220      2.440     81.309      9.560     10.790     14.906    -27.836
2403.060      70.546      8.858      8.685     19.827      2.433     81.646      9.622     10.842     15.087    -27.773
2403.185      70.549      8.803      8.380     19.532      2.423     81.444      9.648     10.859     15.172    -27.694
2403.310      70.567      8.803      8.317     19.533      2.410     83.125      9.614     10.806     15.265    -27.604
2403.435      70.692      8.800      8.604     20.198      2.403     80.771      9.535     10.715     15.369    -27.476
2403.560      70.856      8.991      8.947     21.097      2.412     82.991      9.449     10.625     15.489    -27.327
2403.685      70.956      9.211      9.183     21.837      2.435     82.883      9.378     10.561     15.611    -27.153
2403.810      70.992      9.348      9.288     22.193      2.459     81.565      9.334     10.522     15.650    -26.963
2403.935      70.995      9.376      9.316     22.186      2.472     82.426      9.314     10.499     15.537    -26.764
2404.060      70.971      9.388      9.334     22.138      2.467     85.385      9.309     10.482     15.304    -26.549
2404.185      70.901      9.376      9.340     22.484      2.451     84.107      9.319     10.466     15.577    -26.338
2404.310      70.857      9.262      9.219     22.716      2.438     84.174      9.324     10.437     15.623    -26.116
2404.435      70.773      9.047      9.040     22.547      2.434     85.587      9.350     10.428     15.670    -25.896
2404.560      70.712      8.845      8.857     21.912      2.441     86.057      9.397     10.440     15.875    -25.673
2404.685      70.737      8.757      8.729     20.974      2.458     85.560      9.450     10.461     16.199    -25.441
2404.810      70.775      8.760      8.723     20.126      2.477     90.873      9.494     10.479     16.298    -25.207
2404.935      70.903      8.761      8.721     19.916      2.480     87.510      9.472     10.427     16.111    -24.981
2405.060      71.232      8.758      8.722     19.841      2.471     92.003      9.375     10.300     15.602    -24.765
2405.185      71.610      8.726      8.712     19.679      2.462     91.962      9.209     10.112     14.962    -24.557
2405.310      71.890      8.682      8.685     19.491      2.460     91.034      9.023      9.909     14.235    -24.364
2405.435      71.948      8.650      8.642     19.453      2.470     95.204      8.890      9.765     13.461    -24.189
2405.560      71.708      8.632      8.597     19.686      2.493     99.105      8.881      9.773     12.833    -24.034
2405.685      70.983      8.643      8.598     19.770      2.519    105.830      9.143     10.088     13.672    -23.889
2405.810      70.232      8.674      8.641     19.610      2.528    105.023      9.603     10.607     15.275    -23.764
2405.935      69.646      8.710      8.678     19.440      2.525    100.920     10.179     11.257     16.534    -23.638
2406.060      69.258      8.741      8.699     19.402      2.521     96.549     10.749     11.872     17.043    -23.509
2406.185      69.010      8.762      8.709     19.477      2.520     94.222     11.203     12.319     17.049    -23.378
2406.310      68.813      8.771      8.711     19.406      2.519     96.038     11.497     12.628     17.410    -23.234
2406.435      68.493      8.801      8.724     18.949      2.513     95.702     11.732     12.849     17.175    -23.070
2406.560      68.165      8.847      8.753     18.736      2.508     91.545     12.026     13.163     17.598    -22.885
2406.685      67.927      8.905      8.836     18.839      2.508     87.080     12.348     13.526     18.888    -22.690
2406.810      67.671      8.955      8.919     19.061      2.511     82.883     12.635     13.861     20.149    -22.484
2406.935      67.328      8.981      8.949     19.117      2.513     78.606     12.807     14.074     20.398    -22.261
2407.060      67.117      8.978      8.967     18.810      2.513     74.974     12.786     14.071     19.564    -22.032
2407.185      66.999      8.960      8.961     18.386      2.522     76.319     12.464     13.715     19.190    -21.792
2407.310      67.031      8.904      8.912     18.263      2.534     77.664     12.073     13.258     20.515    -21.547
2407.435      67.144      8.833      8.811     18.270      2.540     83.851     11.765     12.882     22.045    -21.302
2407.560      67.194      8.759      8.725     18.220      2.538     89.313     11.675     12.744     21.411    -21.063
2407.685      67.061      8.688      8.699     17.932      2.534     88.949     11.901     12.960     18.273    -20.836
2407.810      66.742      8.632      8.662     17.262      2.533     89.017     12.490     13.585     17.235    -20.625
2407.935      66.811      8.587      8.608     16.278      2.532     85.385     13.520     14.719     19.556    -20.464
2408.060      67.444      8.460      8.497     15.479      2.529     87.456     14.579     15.867     20.497    -20.334
2408.185      68.852      8.363      8.392     15.218      2.530     91.276     15.216     16.528     20.548    -20.227
2408.310      70.793      8.325      8.331     15.720      2.535     98.244     15.100     16.329     19.726    -20.147
2408.435      72.831      8.324      8.315     16.989      2.541    108.090     14.185     15.231     17.932    -20.089
2408.560      74.592      8.322      8.313     18.708      2.545    111.856     12.873     13.732     15.306    -20.035
2408.685      75.470      8.319      8.313     20.421      2.551    124.298     11.800     12.528     14.061    -19.968
2408.810      75.626      8.318      8.316     21.796      2.563    125.172     11.090     11.756     13.317    -19.908
2408.935      75.460      8.320      8.321     22.603      2.571    125.172     10.714     11.362     13.348    -19.852
2409.060      75.115      8.313      8.324     22.715      2.570    124.500     10.600     11.248     13.661    -19.800
2409.185      74.606      8.294      8.319     22.176      2.563    121.070     10.673     11.320     13.741    -19.756
2409.310      73.946      8.282      8.313     21.269      2.560    118.716     10.890     11.527     13.797    -19.734
2409.435      73.085      8.265      8.286     20.470      2.568    121.675     11.283     11.905     14.369    -19.730
2409.560      71.879      8.255      8.256     19.804      2.577    120.115     11.855     12.464     16.453    -19.717
2409.685      70.748      8.252      8.239     19.086      2.583    119.361     12.665     13.284     19.256    -19.694
2409.810      70.033      8.250      8.234     18.168      2.585    117.398     13.818     14.488     20.601    -19.655
2409.935      70.056      8.252      8.234     17.058      2.585    112.488     15.279     16.051     19.813    -19.592
2410.060      71.167      8.257      8.231     16.037      2.587    110.807     16.700     17.608     20.608    -19.508
2410.185      73.264      8.254      8.237     16.024      2.593    111.883     17.038     17.967     22.870    -19.407
2410.310      75.461      8.255      8.236     17.226      2.597    117.747     16.143     16.977     19.364    -19.316
2410.435      77.496      8.253      8.236     19.373      2.594    126.302     14.578     15.261     15.197    -19.241
2410.560      78.997      8.252      8.237     21.855      2.586    135.556     12.911     13.443     13.188    -19.189
2410.685      79.705      8.253      8.236     24.001      2.578    144.003     11.554     11.983     13.605    -19.163
2410.810      79.688      8.250      8.242     25.355      2.574    150.997     10.615     11.014     13.901    -19.155
2410.935      78.917      8.253      8.242     25.491      2.572    150.527     10.192     10.619     14.040    -19.183
2411.060      78.096      8.253      8.232     24.867      2.573    147.742     10.085     10.515     13.826    -19.212
2411.185      77.388      8.252      8.229     23.814      2.581    143.169     10.140     10.568     13.845    -19.247
2411.310      77.057      8.252      8.233     22.684      2.589    137.520     10.286     10.709     14.092    -19.290
2411.435      77.302      8.255      8.237     21.829      2.590    132.718     10.455     10.868     14.259    -19.339
2411.560      78.083      8.261      8.231     21.574      2.582    132.920     10.516     10.907     14.016    -19.396
2411.685      79.156      8.254      8.230     22.054      2.576    129.624     10.430     10.769     13.165    -19.444
2411.810      79.954      8.256      8.235     22.816      2.572    130.310     10.201     10.479     11.868    -19.510
2411.935      80.244      8.257      8.240     23.526      2.569    134.211      9.933     10.160     10.845    -19.575
2412.060      79.986      8.259      8.238     24.014      2.566    139.053      9.657      9.851     10.673    -19.632
2412.185      79.347      8.260      8.231     24.255      2.564    143.142      9.395      9.578     11.395    -19.684
2412.310      78.704      8.255      8.230     24.337      2.563    147.446      9.215      9.414     12.138    -19.735
2412.435      78.517      8.251      8.228     24.415      2.568    141.528      9.051      9.217     12.419    -19.769
2412.560      79.246      8.257      8.239     24.364      2.572    137.170      8.944      9.174     12.228    -19.781
2412.685      80.327      8.272      8.243     24.247      2.570    133.807      8.848      9.130     11.399    -19.785
2412.810      81.449      8.281      8.240     24.243      2.563    131.601      8.822      9.163     10.491    -19.780
2412.935      82.151      8.279      8.238     24.485      2.555    130.727      8.918      9.354     10.029    -19.760
2413.060      81.429      8.281      8.239     24.911      2.552    130.660      9.075      9.550      9.748    -19.730
2413.185      78.773      8.303      8.247     25.235      2.559    130.122      9.340      9.863      9.054    -19.706
2413.310      74.950      8.312      8.258     24.818      2.568    127.109      9.801     10.353      9.529    -19.690
2413.435      70.713      8.315      8.274     23.278      2.575    123.437     10.505     11.072     10.706    -19.678
2413.560      67.003      8.313      8.283     20.726      2.585    116.913     11.565     12.211     13.275    -19.675
2413.685      64.546      8.310      8.281     17.638      2.602    106.287     13.099     13.946     18.207    -19.688
